,POSIXtime,yr,mon,day,hr,COS.60,CO2.60,CO.60,H2O.60,COS.7,CO2.7,CO.7,H2O.7
2962,1420867780,2015,1,10,6,501.8413915,403.4245287,107.3329893,0.949802964,498.796991,403.6249789,106.534433,0.942448575
2963,1420871380,2015,1,10,7,499.5795572,403.3486153,106.7001768,0.950907992,497.64001,403.7698041,108.5405316,0.946279737
2964,1420874980,2015,1,10,8,495.5774094,403.5557501,108.2986033,0.953701028,509.3732532,403.1371995,107.4183345,0.949457137
2965,1420878580,2015,1,10,9,507.965428,403.2680172,108.3239142,0.958005508,488.0590136,403.0536118,108.0654245,0.954007124
2966,1420882179,2015,1,10,10,499.5478008,402.9224338,107.625414,0.960452501,475.5352466,403.0598402,111.4583346,0.95521648
2967,1420885779,2015,1,10,11,463.959616,403.012228,110.6277391,0.968129443,489.0150352,403.5518406,120.2686304,0.9523662
2968,1420889379,2015,1,10,12,487.5446081,403.4609529,116.0354534,0.963192,487.8154968,403.7756445,125.6050636,0.952549998
2969,1420892979,2015,1,10,13,479.2297393,403.7159395,123.7647096,0.953789709,507.0922488,403.9754618,130.4747183,0.95161568
2970,1420896579,2015,1,10,14,510.3694311,403.9624968,131.3207037,0.942417617,498.0134743,403.855094,130.2113184,0.933083896
2971,1420900180,2015,1,10,15,501.157434,403.8656712,130.6560487,0.938165804,504.1989351,403.7581719,131.8299463,0.897484423
2972,1420903780,2015,1,10,16,503.5425334,403.6642997,131.2972735,0.91669902,497.6271601,403.8875603,132.542157,0.886778371
2973,1420907380,2015,1,10,17,500.1853951,403.7201761,131.6646322,0.901791818,496.1883681,403.8053289,130.2637445,0.863391977
2974,1420910979,2015,1,10,18,495.3960198,403.7255423,131.3339349,0.88294712,489.1094116,403.5816078,128.6680107,0.859515921
2975,1420914579,2015,1,10,19,490.3864491,403.4254007,128.5619822,0.871069919,493.8141267,403.8230626,128.4897967,0.833858725
2976,1420918179,2015,1,10,20,493.3023747,403.5927991,128.5962917,0.856980243,486.9663161,403.6998232,128.91122,0.70088101
2977,1420921779,2015,1,10,21,486.57404,403.6161513,129.099325,0.839310962,487.0130405,403.7712169,130.3035732,0.570596622
2978,1420925379,2015,1,10,22,489.2238076,403.6306496,130.5310725,0.849984837,504.1885205,404.9374066,134.3361227,0.565485696
2979,1420928980,2015,1,10,23,500.6898193,404.5228473,134.0344076,0.820767522,500.8944512,404.8504073,137.846078,0.582033693
2980,1420932580,2015,1,11,0,505.4097382,404.9442261,137.6501521,0.839554486,499.7653861,405.0201482,137.61565,0.587692981
2981,1420936180,2015,1,11,1,505.4553958,404.9543284,137.5616202,0.834230358,502.2722988,405.1043465,137.0721581,0.588476936
2982,1420939780,2015,1,11,2,501.4354875,404.9070866,137.4678382,0.845816936,492.1006377,404.9756389,137.8852061,0.570800376
2983,1420943380,2015,1,11,3,500.4686377,404.8709057,138.083129,0.829610962,501.2343272,405.1078156,137.2695974,0.623978439
2984,1420946980,2015,1,11,4,501.3880051,404.8883602,137.357678,0.824186543,505.8410243,405.1203117,136.8055484,0.639874337
2985,1420950579,2015,1,11,5,502.6769498,404.9843167,137.2227502,0.806790719,510.9942399,404.5976937,131.8311812,0.644982669
2986,1420954179,2015,1,11,6,515.0974661,404.5314665,133.883073,0.814199789,500.6284067,403.8964848,127.9204345,0.6173333
2987,1420957779,2015,1,11,7,500.1902255,403.7707655,128.5194848,0.818447228,494.758807,403.90959,128.9660505,0.594717035
2988,1420961379,2015,1,11,8,494.5239152,403.8215294,128.6839275,0.819480964,489.9248641,403.9757002,129.6680028,0.614716047
2989,1420964979,2015,1,11,9,493.2045205,403.9064951,128.5399365,0.844906384,497.5135034,403.995167,131.1079458,0.6144703
2990,1420968580,2015,1,11,10,509.2676513,403.9860918,128.7252063,0.840357288,508.2104692,403.886337,131.9848927,0.599661121
2991,1420972180,2015,1,11,11,501.6340375,403.9044609,132.0836917,0.878885281,504.9491799,403.9370567,132.4897554,0.615543974
2992,1420975780,2015,1,11,12,509.4427583,403.9537827,132.1060588,0.90065783,493.230372,404.0464212,131.0235084,0.645795704
2993,1420979379,2015,1,11,13,502.2993496,403.9851021,130.3779773,0.892937735,495.3089633,404.3582925,132.695719,0.656326325
2994,1420982979,2015,1,11,14,492.6401537,404.2082015,132.1614757,0.885864332,506.8636789,404.7137674,136.6704095,0.68435094
2995,1420986579,2015,1,11,15,505.3183943,404.2706674,135.0477512,0.88706067,505.8104982,405.5064078,142.4937082,0.679257036
2996,1420990179,2015,1,11,16,508.2783262,405.3233492,141.6054473,0.880924081,501.8128578,405.4306232,143.2029694,0.764403139
2997,1420993779,2015,1,11,17,504.5202984,405.2385998,143.4672634,0.81724675,505.4491582,405.3522412,143.5494616,0.745007205
2998,1420997380,2015,1,11,18,511.4427792,405.2656924,143.6126912,0.85062363,494.4853204,404.7675961,143.0427964,0.707522748
2999,1421000980,2015,1,11,19,503.0762909,404.5723112,142.7561995,0.858985525,492.5190266,405.21499,142.6223152,0.715894198
3000,1421004580,2015,1,11,20,493.8701385,404.8353867,142.8839574,0.857350126,493.7001573,405.2018349,140.1671304,0.722686691
3001,1421008180,2015,1,11,21,500.6258796,405.00242,140.8769256,0.85409227,484.3792214,405.5137487,141.502816,0.724804794
3002,1421011779,2015,1,11,22,481.7751162,405.1621017,141.5416876,0.873636894,481.0899932,405.9687539,146.9638455,0.740057632
3003,1421015379,2015,1,11,23,488.9928632,405.5844706,145.6799785,0.870922286,493.2370456,406.753204,148.9723529,0.755803207
3004,1421018979,2015,1,12,0,490.4219347,406.3657104,148.4535805,0.885689693,490.4086576,406.9498709,148.5083672,0.767552544
3005,1421022580,2015,1,12,1,495.3131022,406.6818005,148.6942554,0.892419096,494.5291748,406.6072656,143.7616325,0.774812623
3006,1421026180,2015,1,12,2,492.5579687,406.4031001,144.4594451,0.89792186,500.8847911,406.7620465,144.8121114,0.779958623
3007,1421029780,2015,1,12,3,496.1478239,406.4479746,144.3852625,0.896671437,500.4183048,406.4329001,141.9605624,0.778046393
3008,1421033379,2015,1,12,4,497.5315356,406.3168699,142.6064432,0.899161899,481.0089325,406.1631208,138.838234,0.775537964
3009,1421036979,2015,1,12,5,482.9698825,405.9252759,139.6918011,0.915955377,505.5473798,405.6850504,134.973469,0.774848052
3010,1421040579,2015,1,12,6,511.3933419,405.4654179,134.8473685,0.918599573,502.5488686,405.7884878,138.8110324,0.797805409
3011,1421044179,2015,1,12,7,508.2911857,405.3725517,135.5712123,0.922390182,500.997113,405.2101856,134.7836671,0.822678431
3012,1421047779,2015,1,12,8,494.5632137,404.7818543,131.4354296,0.944887686,498.4941582,404.7374436,132.2215132,0.849174568
3013,1421051380,2015,1,12,9,487.3952423,404.9603603,134.2954306,0.964891993,501.5122037,405.1007855,137.5558813,0.900017012
3014,1421054980,2015,1,12,10,505.4698503,405.0700123,138.2679766,0.980588031,506.9929097,404.2592703,129.7354114,0.894328735
3015,1421058580,2015,1,12,11,505.3367814,404.2732023,130.6831917,0.992947707,508.4852014,403.8628098,126.8645405,0.918429643
3016,1421062179,2015,1,12,12,516.3485583,403.9492571,128.2039611,1.002508612,516.385541,403.7408746,126.3868989,0.919662449
3017,1421065779,2015,1,12,13,522.5355154,403.6353989,127.0037545,0.997372959,506.1504603,403.9308069,125.8058448,0.928558872
3018,1421069379,2015,1,12,14,509.6182352,403.7657676,126.2232259,1.006464306,502.7327556,404.4739573,127.1266759,0.935105605
3019,1421072979,2015,1,12,15,509.6479519,404.1680366,127.4277075,1.009085323,510.133656,404.601477,128.4960668,0.938883828
3020,1421076579,2015,1,12,16,513.615922,404.3550992,128.9500463,1.012291034,521.8267525,405.144067,133.9299854,0.939885879
3021,1421080180,2015,1,12,17,515.2601522,404.7911925,133.8214433,1.013330775,501.7832454,405.724393,140.54466,0.938030156
3022,1421083780,2015,1,12,18,505.0634426,405.2114487,135.3910236,1.01136074,505.4267036,405.5430963,141.6401277,0.940304032
3023,1421087380,2015,1,12,19,505.3000955,405.7619041,146.1399568,1.013304105,488.7955867,404.9347693,129.3072157,0.940915428
3024,1421090980,2015,1,12,20,504.7672522,404.6168715,129.0801804,0.99173299,485.3238433,405.5615787,131.9392827,0.924185308
3025,1421094579,2015,1,12,21,486.2126444,404.8133853,130.8419169,0.945714799,501.5119338,405.8279669,133.8169301,0.89770065
3026,1421098179,2015,1,12,22,504.3412408,405.6834406,134.3155501,0.919689053,505.2670292,407.4652531,136.9524005,0.787960752
3027,1421101779,2015,1,12,23,504.2932121,406.5500164,136.3374679,0.889636825,499.459289,408.1253446,138.8649032,0.787663658
3028,1421105379,2015,1,13,0,501.1575162,407.1717908,139.6035643,0.893832581,515.8154067,409.3565128,142.7039263,0.821075431
3029,1421108979,2015,1,13,1,506.8331442,408.2327133,139.6993378,0.891558105,478.457954,409.2389598,148.7542976,0.937092803
3030,1421112579,2015,1,13,2,481.9533362,409.2092446,151.3213921,1.022909723,492.6955577,407.9570205,144.0123131,0.95048752
3031,1421116179,2015,1,13,3,481.5188134,407.7179305,145.5177815,1.063086159,486.4828792,407.6515947,136.6264433,0.957588792
3032,1421119780,2015,1,13,4,493.9703892,407.3260228,138.0157947,1.076089358,480.5291504,406.6646665,133.2042478,0.962666173
3033,1421123380,2015,1,13,5,473.813657,407.1109191,134.6893249,1.042055712,507.2087508,407.0900193,136.7822273,0.958110258
3034,1421126980,2015,1,13,6,509.5385097,406.3037494,135.0997033,1.029557765,502.5362112,408.1457856,135.3453568,0.961321678
3035,1421130580,2015,1,13,7,503.0004615,407.6245651,136.2699683,1.026562277,514.9050666,405.1905908,127.0869729,0.962535685
3036,1421134179,2015,1,13,8,512.575138,405.6819984,127.5736726,1.024013506,512.9522026,404.4128143,125.4395691,0.96365572
3037,1421137779,2015,1,13,9,513.5155176,404.1213786,124.4918472,1.011413054,503.8844921,404.2970046,125.7845958,0.964793776
3038,1421141379,2015,1,13,10,514.0480237,404.4889472,125.3086824,1.013666099,510.2732651,404.2991287,127.0031723,0.965628314
3039,1421144979,2015,1,13,11,505.4133269,404.507221,126.6491739,1.014188874,497.4209291,403.8957458,129.3539827,0.949938503
3040,1421148579,2015,1,13,12,487.8820227,404.1141679,131.8826834,0.992544786,481.1780127,403.5108274,128.6051423,0.923982614
3041,1421152179,2015,1,13,13,477.9154558,403.5714409,128.2650106,0.939345911,497.4597547,403.5025961,130.3142602,0.91562728
3042,1421155779,2015,1,13,14,498.4946352,403.6398166,128.8716491,0.927908085,499.5236961,404.7486777,138.3700555,0.85547937
3043,1421159379,2015,1,13,15,500.2683532,404.0685613,133.8727386,0.888960215,495.5064551,405.9751222,138.0634572,0.843431211
3044,1421162980,2015,1,13,16,497.7528116,405.1814604,137.003096,0.855858003,502.6879724,407.8236455,143.0128353,0.855851724
3045,1421166580,2015,1,13,17,495.6168853,406.6748224,141.5380698,0.873630366,495.5297409,411.7041273,164.4716972,0.83703334
3046,1421170180,2015,1,13,18,497.2260725,410.5198259,163.0544245,0.852361087,492.3362064,410.4817619,160.4139903,0.864137661
3047,1421173779,2015,1,13,19,494.4407915,411.5080038,161.3648081,0.862793105,500.6803063,405.7305771,133.0393268,0.802428343
3048,1421177379,2015,1,13,20,509.0529339,405.1828451,132.1531884,0.822089321,484.1753529,405.4864741,134.006596,0.778466616
3049,1421180979,2015,1,13,21,502.1378437,405.1484957,134.0733721,0.809247782,481.1770187,406.2446028,135.7017721,0.723131928
3050,1421184579,2015,1,13,22,475.5534129,405.3600938,134.8921665,0.758553363,490.5488258,407.4560645,137.326607,0.718851368
3051,1421188179,2015,1,13,23,491.4316942,406.548374,138.5542088,0.745176161,497.4375664,408.0963169,142.3231413,0.722569014
3052,1421191779,2015,1,14,0,506.1041807,407.6471304,143.8290295,0.76905883,483.5562605,408.5088184,143.5424224,0.747129147
3053,1421195379,2015,1,14,1,482.4804939,407.7194707,141.8765915,0.784882556,486.0820733,409.3300941,146.7642129,0.75542072
3054,1421198980,2015,1,14,2,488.072193,409.4100216,148.488124,0.80642568,488.2580517,407.0115666,139.746159,0.740937223
3055,1421202580,2015,1,14,3,488.6562985,406.5985409,139.9032841,0.797594696,492.1993532,408.0178986,144.2615839,0.747545899
3056,1421206180,2015,1,14,4,495.7379491,407.3693175,142.8864588,0.792586476,485.8046143,406.8688006,137.652285,0.72433777
3057,1421209780,2015,1,14,5,486.9205616,407.8028594,142.7910089,0.780642784,475.5676258,406.1443142,132.9700772,0.668925194
3058,1421213379,2015,1,14,6,474.0801301,405.6528708,132.4462766,0.743185024,467.1529463,406.3602547,134.254887,0.624434077
3059,1421216849,2015,1,14,7,470.670605,406.1181662,135.2345648,0.7207652,472.729781,410.3126198,160.5990505,0.617654193
3060,1421278179,2015,1,15,0,483.7874273,410.3755731,162.6923663,0.713909538,485.4198883,408.67364,150.6096494,0.638569079
3061,1421281779,2015,1,15,1,480.6359903,408.6077053,151.6599739,0.735544194,488.1140776,408.9764872,150.9908512,0.706950423
3062,1421285379,2015,1,15,2,480.9910196,408.8120196,150.8715825,0.764281267,487.666127,408.0447688,146.4763228,0.732887592
3063,1421288979,2015,1,15,3,489.1488971,408.0217635,147.640819,0.792176116,487.5936703,407.794152,142.9118745,0.781615256
3064,1421292579,2015,1,15,4,487.6760978,407.5806247,143.4358053,0.823889092,484.3288503,407.5436746,142.7043538,0.818197782
3065,1421296179,2015,1,15,5,487.4651265,407.5135108,143.0899729,0.857039251,482.3229128,407.6111127,137.1125287,0.829120978
3066,1421299780,2015,1,15,6,486.6390622,407.4124031,137.5982463,0.901889958,488.7058827,407.8237423,139.0333792,0.843076231
3067,1421303380,2015,1,15,7,497.7410444,407.5488274,137.4475041,0.944585761,491.3625143,407.9961356,139.4185192,0.854029161
3068,1421306980,2015,1,15,8,490.4585333,407.7401845,139.9462284,0.972114321,493.5489173,408.2049354,142.1244504,0.863136743
3069,1421310580,2015,1,15,9,496.3258895,407.9554467,140.8202075,0.985907323,489.4463566,408.2903781,144.2096199,0.870227626
3070,1421314180,2015,1,15,10,492.843021,408.004451,143.1736556,0.995374381,500.849863,405.791122,130.0732425,0.879821742
3071,1421317779,2015,1,15,11,503.5830321,405.3259682,127.5529957,0.983477965,495.5833724,406.1864441,136.1790233,0.893379013
3072,1421321379,2015,1,15,12,501.0734489,407.0752667,137.7379178,0.988503941,507.5217702,405.3672197,133.7002703,0.897525301
3073,1421324979,2015,1,15,13,509.4593727,405.3207809,136.5239777,0.963042691,496.4596401,404.5963003,127.7889314,0.900880628
3074,1421328579,2015,1,15,14,498.138689,404.856559,128.5665179,0.93735976,499.187946,406.6369516,132.7897951,0.895454181
3075,1421332179,2015,1,15,15,500.3371278,405.7729423,131.304533,0.910238377,500.0908764,408.0771017,141.4090148,0.908267847
3076,1421335779,2015,1,15,16,499.0094452,407.5139962,138.8942998,0.908207865,506.5017021,407.7073622,140.0679985,0.902475263
3077,1421339380,2015,1,15,17,507.4819412,407.9394018,140.9928019,0.90346523,496.9878378,407.7764793,142.730413,0.897373073
3078,1421342980,2015,1,15,18,501.6171012,407.2653594,141.5700831,0.907707387,490.5270001,408.5129812,147.7841932,0.895732086
3079,1421346580,2015,1,15,19,496.553926,408.1658492,146.4250479,0.90137081,493.791591,407.9454549,150.726779,0.884659582
3080,1421350179,2015,1,15,20,495.1430872,407.9679022,152.7318404,0.896149725,493.66982,407.6237403,145.0707601,0.864448215
3081,1421353779,2015,1,15,21,491.9969103,407.3308259,144.3885536,0.877960642,488.5999563,406.2101628,139.0618028,0.857676204
3082,1421357379,2015,1,15,22,488.8317831,406.4316415,144.7590603,0.661969958,488.3894447,407.8092545,144.5294173,0.839178902
3083,1421360979,2015,1,15,23,480.3657017,406.3535299,135.0665937,0.625442073,491.0881937,407.9912553,144.7405647,0.676336205
3084,1421364580,2015,1,16,0,497.6108443,407.9903152,148.0284233,0.671130177,490.8049814,406.1724199,133.185135,0.643166037
3085,1421368180,2015,1,16,1,488.8906319,406.6149231,137.4032856,0.643487265,487.2780582,405.6477839,133.251855,0.647813547
3086,1421371780,2015,1,16,2,482.7400893,405.4607329,135.2114652,0.629055927,487.4053594,405.5951219,130.2462653,0.653198044
3087,1421375380,2015,1,16,3,488.4286983,405.3316552,129.75828,0.638375749,489.4301092,405.8170548,129.2582978,0.651731412
3088,1421378979,2015,1,16,4,486.324602,405.609302,131.9274222,0.63610931,471.6679669,405.7795773,130.9390474,0.659643568
3089,1421382579,2015,1,16,5,479.6696713,405.5679969,130.3916326,0.639746084,489.5576893,408.9566835,142.4604509,0.675043313
3090,1421386179,2015,1,16,6,499.2537553,407.5506639,137.6397992,0.659222468,496.6028788,411.2141758,151.7202004,0.686562243
3091,1421389779,2015,1,16,7,486.1185252,410.5231773,151.6312051,0.676899761,479.6758131,410.6692859,156.4596676,0.701157765
3092,1421393379,2015,1,16,8,471.2653701,411.0528082,157.5823753,0.685171416,481.7354771,410.7587402,168.4589836,0.699171181
3093,1421396979,2015,1,16,9,481.0052015,411.3830147,166.3053696,0.682470216,511.5304595,411.3298951,176.5331195,0.717628339
3094,1421400579,2015,1,16,10,510.5499036,411.3301264,172.7691583,0.694785331,448.0119328,411.5287911,178.3305049,0.736232854
3095,1421404180,2015,1,16,11,458.7286389,412.4661124,177.2161205,0.703727307,493.5150905,412.4397085,183.8294183,0.737440236
3096,1421407780,2015,1,16,12,500.5742886,412.9645347,182.2954441,0.728866543,487.1902392,413.2201416,181.3212922,0.754416727
3097,1421411380,2015,1,16,13,492.9420757,412.989011,179.0724639,0.731884635,480.4390383,408.0389306,153.8087197,0.73521427
3098,1421414979,2015,1,16,14,482.9330691,409.6875328,162.0100892,0.709888172,479.1692745,408.5817791,154.1758935,0.717105817
3099,1421418579,2015,1,16,15,483.6231838,408.8584508,158.9882709,0.717916471,484.2122117,406.9857435,137.1594425,0.690507389
3100,1421422179,2015,1,16,16,488.5108338,405.7593169,133.1578124,0.684582855,474.9688911,408.069359,140.0313078,0.722513556
3101,1421425779,2015,1,16,17,477.5746241,407.2902853,139.6610194,0.686516676,482.3073601,408.6738446,142.4892688,0.720943891
3102,1421429379,2015,1,16,18,486.3300529,408.072491,141.1469735,0.691567892,492.0181002,407.7133286,138.5669198,0.697464797
3103,1421432979,2015,1,16,19,496.888896,406.6933522,136.2980629,0.671947204,482.5166773,407.6485135,139.5551,0.708099855
3104,1421436579,2015,1,16,20,485.7425015,407.4874781,139.9527343,0.688428061,482.6688158,408.6988259,141.1938752,0.702268417
3105,1421440180,2015,1,16,21,485.5027007,407.201163,140.551606,0.683053557,484.2807665,409.6699249,144.9921733,0.691341685
3106,1421443780,2015,1,16,22,487.7182777,408.7767231,143.8672726,0.682656126,502.9449849,410.9811871,148.4023983,0.652140735
3107,1421447380,2015,1,16,23,491.8256584,408.6681449,147.8855925,0.670654855,498.2546235,405.644098,133.2485561,0.611562549
3108,1421450979,2015,1,17,0,500.8780809,404.3066671,132.0550398,0.615254796,483.9578654,407.1553285,132.7991241,0.592012059
3109,1421454579,2015,1,17,1,495.8327051,404.5343086,131.6764656,0.57249508,475.0870178,408.578228,132.8141962,0.566833653
3110,1421458179,2015,1,17,2,480.4472613,405.6809772,132.186228,0.538155987,474.7971867,407.7608458,132.1432583,0.544228619
3111,1421461779,2015,1,17,3,488.7735052,405.0840306,131.490054,0.525752497,490.2415356,408.0099909,130.7891878,0.552870425
3112,1421465379,2015,1,17,4,494.1252417,406.0223846,130.9272293,0.523821209,479.307754,410.1577592,136.0673553,0.552799191
3113,1421468980,2015,1,17,5,489.0884653,407.0678649,133.5445339,0.532671789,483.8503234,411.0654176,136.2400527,0.549828495
3114,1421472580,2015,1,17,6,490.348293,407.4591467,139.3349572,0.548758742,475.8619008,412.226015,142.5774974,0.547124259
3115,1421476180,2015,1,17,7,483.3741501,410.579384,144.640901,0.542344528,476.5971905,411.4967744,149.4472465,0.620513229
3116,1421479780,2015,1,17,8,482.9846778,411.6602354,149.8424642,0.567565323,478.1915448,409.5313711,153.5922513,0.649953411
3117,1421483379,2015,1,17,9,483.7454051,410.2638471,150.9688054,0.585062152,481.9513118,407.1937122,157.4450414,0.638086504
3118,1421486979,2015,1,17,10,483.698405,408.5019513,157.0299079,0.610804369,481.8739521,405.8925866,156.701047,0.651070647
3119,1421490579,2015,1,17,11,484.5952232,407.0875218,157.7082624,0.622671068,490.6295785,404.6784017,148.3182944,0.594391544
3120,1421494179,2015,1,17,12,495.8798287,405.3806317,147.6296112,0.572426796,489.2837334,405.219758,151.1487851,0.571479394
3121,1421497779,2015,1,17,13,489.6819051,405.7311169,151.6573199,0.54072612,479.0658111,408.685943,167.6107127,0.584793925
3122,1421501380,2015,1,17,14,481.9237044,407.9706969,163.3867031,0.556328617,489.7192786,411.7434998,180.2524055,0.565708272
3123,1421504980,2015,1,17,15,494.6927919,411.4413498,177.3504166,0.55407026,487.85274,413.6795745,184.1917567,0.564191513
3124,1421508580,2015,1,17,16,491.7161059,412.8580646,184.7763004,0.548988549,486.6177597,413.0305672,178.4109178,0.553279859
3125,1421512179,2015,1,17,17,482.9963943,413.1534908,180.547031,0.538157394,497.548016,412.8341059,183.2090363,0.536864636
3126,1421515779,2015,1,17,18,498.7067424,411.8808331,186.335372,0.522199408,499.4146559,414.8556616,200.1633042,0.533949381
3127,1421519379,2015,1,17,19,501.0797743,414.8561616,200.847563,0.513147796,505.6981963,416.1287471,215.8749473,0.563061574
3128,1421522979,2015,1,17,20,510.6314947,415.8255253,214.1148395,0.541495764,504.5289931,414.9907244,204.8966067,0.581943296
3129,1421526579,2015,1,17,21,501.3197425,414.7822637,205.8831474,0.570207972,500.7357305,416.3606764,212.1381715,0.586591278
3130,1421530179,2015,1,17,22,503.5489619,415.6148896,208.23988,0.576727859,495.7525511,416.7863017,211.7296496,0.590934047
3131,1421533780,2015,1,17,23,501.8858516,416.661513,212.930683,0.579176397,498.0001812,415.410697,202.8865841,0.593906012
3132,1421537380,2015,1,18,0,497.7209539,415.4784482,203.1337148,0.589156659,497.2463219,414.7366573,199.8675171,0.614261111
3133,1421540980,2015,1,18,1,499.9435243,414.4801144,199.8069344,0.611140166,488.5603003,415.2604367,200.2304883,0.617405448
3134,1421544580,2015,1,18,2,490.0427727,414.8904271,200.6124317,0.607222061,485.1209979,415.0135575,195.0291933,0.636263492
3135,1421548179,2015,1,18,3,484.5385474,414.9719676,195.2223332,0.611700251,486.5247866,414.8758709,196.457154,0.625749251
3136,1421551779,2015,1,18,4,482.6506866,414.6051608,195.3525749,0.616256589,482.6308208,415.7591654,197.0115862,0.618148286
3137,1421555379,2015,1,18,5,485.1137091,415.1766389,197.4177265,0.604834539,481.4223291,417.0106299,201.2453187,0.621819411
3138,1421558979,2015,1,18,6,487.4808001,416.6238222,200.6079568,0.60911051,487.3171599,418.0634825,201.9043719,0.60711906
3139,1421562579,2015,1,18,7,481.6044798,417.5216693,201.9278502,0.591364061,484.3669222,417.4206711,201.3389182,0.604160823
3140,1421566179,2015,1,18,8,478.6651783,417.8118983,201.1053552,0.590060784,474.6689872,415.7320442,193.8292799,0.615080161
3141,1421569780,2015,1,18,9,471.8999694,416.5134974,196.7682548,0.600661158,468.3848635,414.2989479,187.8729856,0.626415154
3142,1421573380,2015,1,18,10,478.7770149,414.6366614,189.6969962,0.610666158,454.7863546,414.0676367,186.3504008,0.633419367
3143,1421576980,2015,1,18,11,460.9481299,414.439109,187.1298374,0.615279828,469.2228575,413.4303363,187.8582615,0.628497578
3144,1421580579,2015,1,18,12,476.1347071,414.1008953,188.8955506,0.611650441,461.788708,414.0414545,194.2602007,0.629746408
3145,1421584179,2015,1,18,13,475.949422,413.7506008,191.4805532,0.602132925,463.8922027,415.8511267,200.6353513,0.633680099
3146,1421587779,2015,1,18,14,459.9814103,416.0874245,199.7632507,0.616881912,478.9475679,417.599917,208.6254299,0.637574506
3147,1421591379,2015,1,18,15,476.8970883,416.8045451,207.2715986,0.620207179,472.9069817,418.9865775,209.4190532,0.629926165
3148,1421594980,2015,1,18,16,478.177131,418.8069924,210.4276037,0.620959936,462.0048264,419.3665041,208.4980792,0.619733831
3149,1421598580,2015,1,18,17,466.147993,418.9841415,208.6238305,0.609951405,463.3655771,420.6018901,208.6648126,0.617143333
3150,1421602180,2015,1,18,18,466.6840123,419.9533581,207.9021651,0.610562848,468.4383501,421.6154221,210.5024834,0.613884126
3151,1421605780,2015,1,18,19,472.3312755,421.2158534,212.3670133,0.604910612,460.2497172,422.3175762,217.4339601,0.613875436
3152,1421609379,2015,1,18,20,469.8811001,421.745304,217.2303517,0.606811268,468.5547128,422.440802,222.4774492,0.61569255
3153,1421612979,2015,1,18,21,467.3122737,422.2724621,223.8196795,0.608016397,471.3836644,423.4478289,228.1771257,0.610064132
3154,1421616579,2015,1,18,22,473.0495061,422.5445596,228.7359844,0.605649726,475.5516991,425.8359265,245.7194115,0.609299139
3155,1421620179,2015,1,18,23,480.4636334,424.3048857,238.6932688,0.611632135,475.4328866,427.5631183,243.4637018,0.604098435
3156,1421623779,2015,1,19,0,485.9795827,425.2779848,240.7635459,0.623017736,474.1066201,431.301895,244.6392775,0.594216999
3157,1421627379,2015,1,19,1,478.4229412,425.5593532,239.9954722,0.61034411,471.1114784,430.5707474,241.3179575,0.576210269
3158,1421630980,2015,1,19,2,480.1427702,424.6107455,234.1292457,0.596331696,460.5014592,432.73135,239.0270872,0.570671814
3159,1421634580,2015,1,19,3,483.839916,425.7813186,225.962979,0.583978503,454.2112514,437.1528542,242.7965098,0.55431272
3160,1421638180,2015,1,19,4,469.6817362,426.2942991,219.3826205,0.56830507,455.1188741,440.2803446,244.7336884,0.557267998
3161,1421641779,2015,1,19,5,465.144742,429.0642537,223.6665065,0.568367459,448.1119488,445.4221369,259.5365266,0.548116758
3162,1421645379,2015,1,19,6,474.0695338,434.9378197,239.4091931,0.56749549,454.7628638,442.100483,251.3818559,0.550206504
3163,1421648979,2015,1,19,7,471.6463772,436.1538954,239.3496552,0.56201402,464.4771228,431.5232196,229.5858666,0.572513083
3164,1421652579,2015,1,19,8,462.4144255,432.2253684,230.3312063,0.591004573,470.3194697,426.5255432,222.1465235,0.590950985
3165,1421656179,2015,1,19,9,473.2760036,426.9639897,222.0779818,0.608677156,465.1431509,427.2250621,219.4685188,0.599499555
3166,1421659780,2015,1,19,10,466.3527188,427.6884438,217.4900384,0.626616036,470.9892251,422.1176625,211.6932922,0.623294505
3167,1421663380,2015,1,19,11,470.9577014,424.1229718,214.7776416,0.626018328,477.4644462,413.0565184,184.5897938,0.650865357
3168,1421666980,2015,1,19,12,482.9783112,414.6226487,188.2332404,0.634097267,478.6342191,411.0756328,174.4571985,0.658878947
3169,1421670579,2015,1,19,13,477.9251047,411.6127805,173.5842212,0.644902066,481.461052,412.5641968,178.3005851,0.662667098
3170,1421674179,2015,1,19,14,484.3949871,412.4317133,176.3049798,0.644338397,477.4229944,411.8796267,173.286516,0.623960643
3171,1421677779,2015,1,19,15,487.2245721,411.8262697,172.7600574,0.632463476,474.40333,413.8555717,174.8777309,0.636601091
3172,1421681379,2015,1,19,16,479.8311855,411.9371099,177.0398175,0.637583271,478.7334545,414.0829729,176.9558846,0.64799429
3173,1421684979,2015,1,19,17,473.1274719,412.1132342,174.1118228,0.629618528,458.6205921,416.9281102,185.0783652,0.629517414
3174,1421688580,2015,1,19,18,463.5182393,414.0607787,180.0508487,0.610911345,465.547812,419.1693824,194.8052709,0.617763938
3175,1421692180,2015,1,19,19,467.8461395,413.9245234,178.7995035,0.602944649,464.994752,419.2999094,186.5162086,0.600847255
3176,1421695780,2015,1,19,20,468.1983049,417.5537056,187.3530298,0.579617726,471.398496,419.5022782,187.1224322,0.590830354
3177,1421699379,2015,1,19,21,473.1704562,417.3845925,185.0211595,0.574727568,455.8721649,421.2644923,192.511451,0.594463566
